Gene	unscaled_hpd_low	unscaled_hpd_high	unscaled_hpd_map	log10_ci_low	log10_ci_high	log10_map	2.5th	97.5th	mean	median
AC104667.3	5.008e-07	0.3435448687	0.0025008237	-5.68213678	-0.30119067	-1.00044357	1.08801931600134e-06	0.391080442036957	0.0601568196549462	0.00708400538352138
AC110615.1	5.001e-07	0.2602123455	0.0015895801	-5.69588709	-0.42179048	-1.10355674	1.18155575151766e-06	0.295323666095351	0.0398535155949355	0.00234692176988238
AC110619.2	5.012e-07	0.3989299788	0.0072537644	-4.48438986	-0.30105133	-0.82621937	2.99168135022295e-06	0.440822391490172	0.118625286865193	0.0749103032641902
AC110781.3	5.001e-07	0.2796232181	0.0015011587	-5.93177302	-0.46013288	-1.20149059	8.96328454348579e-07	0.323649273569599	0.0363595495046038	0.000901051602335914
AC112205.1	5.002e-07	0.2720278428	0.001500651	-5.94968109	-0.48428342	-1.35766658	8.90165088796337e-07	0.313610322349344	0.0343149853521894	0.000818907439850328
AC114494.1	5e-07	0.2866379536	0.0015012197	-5.91981764	-0.45111268	-1.15946305	9.25350631507186e-07	0.329239204018901	0.0378092987141199	0.000956937473870639
AC120194.1	5.001e-07	0.2651100919	0.001251017	-5.99481359	-0.52317433	-1.43861589	8.58081026703322e-07	0.308232018410896	0.0320571459468499	0.000614255309612696
AC121757.1	5.003e-07	0.2956361679	0.001501189	-5.91060231	-0.4211021	-1.10541377	8.82726100744465e-07	0.337558940190061	0.040407983179984	0.00115676298774514
AC135048.1	5.003e-07	0.314823259	0.0020009626	-5.79353793	-0.34616598	-1.0544744	9.88493528576349e-07	0.359017512648466	0.0478692928523191	0.00243550123312275
AC136604.1	5.001e-07	0.2693046522	0.0015008017	-5.95882318	-0.49625128	-1.1865763	8.91954240409226e-07	0.315838544982578	0.0335281086379361	0.000682545604190544
AC137932.1	5.008e-07	0.2908453612	0.0015009902	-5.92522458	-0.45416277	-1.16843195	9.06010538711707e-07	0.325876671336795	0.0364601551399566	0.000833808650072507
ACAA1	5.007e-07	0.0135731636	0.0001604928	-5.91819618	-1.69321872	-2.31690587	9.59150409404103e-07	0.0155104029586891	0.00274748446574715	0.000592847117993668
ACAA2	5.001e-07	0.0142179268	0.0001403436	-5.94548382	-1.68468628	-2.25146681	9.10400052585758e-07	0.0165975143387423	0.00274327671921656	0.00045704137771457
ACACA	0.0488722539	0.1871915358	0.0944319647	-1.25191671	-0.69869226	-0.99530744	0.0571632005334276	0.203169616225354	0.111447833800754	0.104892934065339
ACAD8	5.001e-07	0.0056214975	7.62888e-05	-6.06333113	-2.15298497	-3.15762866	8.39998510540833e-07	0.00681440487151873	0.000949097468732258	0.000134892558684957
ACAD9	5.007e-07	0.0177550421	0.0002410771	-5.63244847	-1.50985215	-2.08312733	1.28251651451318e-06	0.0201883543934046	0.00499284259431447	0.00272136849701742
ACADM	5e-07	0.0179213896	0.0002321109	-5.74879457	-1.52374398	-2.08353786	1.12173118745378e-06	0.0204688653760489	0.00454934963928535	0.0019153572823686
ACADS	5.005e-07	0.0150921921	0.0005962252	-5.98483429	-1.73813236	-2.52608887	9.96206676508515e-07	0.0170443879578057	0.00326941794981833	0.000312106774475393
ACADVL	5.04e-07	0.0376968638	0.0119148975	-3.22780793	-1.13317118	-1.75184026	5.69256710275923e-05	0.0436695811252176	0.0162063227566023	0.0144019388534416
ACAN	0.0757139292	0.4600574077	0.1662857135	-1.00869685	-0.30107644	-0.5835198	0.0845037228941362	0.471187763018891	0.249553213215115	0.235087944909123
ACAP1	0.009023362	0.069135887	0.029854435	-1.87142013	-1.09898822	-1.47334088	0.01283544333089	0.0759282141298708	0.0362517762181661	0.0334599152428391
ACAP2	0.0217583976	0.1371577717	0.0535217897	-1.54236325	-0.817531	-1.19558777	0.0292906637065239	0.153788844214383	0.0709789712437697	0.0639678349224237
ACAP3	0.004545969	0.0571435069	0.0243512148	-2.04863585	-1.15523895	-1.54134423	0.00764776955252321	0.0626878801542961	0.0289724261192245	0.0268066756129054
ACAT1	5e-07	0.0158779054	0.0001639039	-5.90035279	-1.61935243	-2.17872976	9.44381187280238e-07	0.0182821445519966	0.00325966685546308	0.000667141238276925
ACAT2	5.004e-07	0.0095360866	0.0003978165	-6.09110501	-2.03607717	-3.39365563	9.00123454622542e-07	0.0103745843337569	0.00226137095544768	0.000139673420361764
ACBD4	5.004e-07	0.0128491575	0.0005935153	-5.98503187	-1.8134407	-2.56869342	1.03092852358438e-06	0.0144226422231157	0.00285117729019584	0.00030185683444177
ACBD5	5.001e-07	0.0075159546	9.54607e-05	-6.02149773	-2.00013181	-2.78877424	8.47936296922151e-07	0.00891530785420287	0.00135173859284098	0.000217346808346854
ACBD6	5.001e-07	0.0163951483	0.000168823	-5.96223554	-1.63127716	-2.25475043	9.0017129012318e-07	0.0189803280968038	0.00305484977082481	0.000440410056895766
ACCS	5.002e-07	0.0067283971	8.27148e-05	-6.05911384	-2.07439736	-2.82582813	8.16287863987117e-07	0.00802605832166267	0.00111062399515707	0.000142432957881992
ACCSL	5.003e-07	0.004084399	5.1549e-05	-6.17163596	-2.37749014	-3.71524368	7.68018321449298e-07	0.00517754353054101	0.000647498453675832	7.66724529601525e-05
ACD	5.001e-07	0.0048496361	6.36399e-05	-6.11507508	-2.24954995	-3.3341556	8.07087476866548e-07	0.00599653132637229	0.000808094118958951	0.000105108781218906
ACE	5.009e-07	0.0103281383	0.0003977178	-5.72771742	-1.79700505	-2.64983979	1.37860192991253e-06	0.0120068217108453	0.00234577267245244	0.000581670862292567
ACER1	5.004e-07	0.0108506306	0.0003950506	-6.09421465	-1.98223966	-3.7314514	9.12566323548571e-07	0.0121434905643887	0.00231963933328499	0.000108409736196061
ACER2	5.043e-07	0.1574881799	0.0287026955	-2.78829423	-0.39794348	-1.35168443	7.51126046734809e-05	0.203405276865864	0.0557562715862061	0.0415736627481419
ACER3	5.017e-07	0.061429049	0.01747879	-4.20845092	-0.86324955	-1.58945281	9.44524131026862e-06	0.0739529824144592	0.0237478470660422	0.0202330234890942
ACHE	0.0183468039	0.3901349633	0.0848353763	-1.35493141	-0.33300585	-0.89482835	0.0390123373299507	0.430627434929258	0.16566849418366	0.13809183038787
ACIN1	0.0411372528	0.2524136006	0.0972428607	-1.2714897	-0.55323144	-0.94600981	0.0548156159000571	0.285453696429247	0.132458086861724	0.119546177947926
ACKR2	5.002e-07	0.0139651833	0.0001556633	-6.09482225	-1.78739013	-3.01808502	8.11017759339478e-07	0.0166496716368062	0.00208323031096218	0.000148980453526421
ACKR3	5.131e-07	0.4204229302	0.0582744115	-2.02367805	-0.30106861	-0.7234824	0.00088375736304145	0.457673407958302	0.163156406245045	0.128391641166199
ACKR4	5.014e-07	0.0073473496	0.0003976283	-6.1198419	-2.1923929	-3.41695439	8.75386972232611e-07	0.00770003646763809	0.00177526935647135	8.88244657905953e-05
ACLY	0.0160758159	0.0801239217	0.0379263434	-1.69534079	-1.0525811	-1.3566005	0.0199489779911024	0.0869804401082239	0.0449673683327608	0.0422421290247687
ACMSD	5.002e-07	0.0320159867	0.0005933796	-5.66951011	-1.25890956	-2.00236865	1.46755904766104e-06	0.0387108804411259	0.00788842721880837	0.00308468388562578
ACN9	5.001e-07	0.0134952473	0.0003974045	-6.1208926	-1.89187019	-3.07233702	8.82624317839572e-07	0.0153553069417346	0.00286645629246693	0.000108942162934543
ACO2	0.0115693167	0.124410784	0.0415502086	-1.70835088	-0.83734687	-1.28168515	0.0193164823674872	0.141941657857939	0.0595395631440027	0.0522566356401614
ACOT1	5.001e-07	0.1767273605	0.002247028	-5.66172473	-0.4879802	-1.43029794	1.2704936488531e-06	0.223024601449816	0.0364150686057399	0.0121732952531057
ACOT13	5.003e-07	0.0131098259	0.0003977526	-6.12957864	-1.92400911	-3.06910453	8.70589560428516e-07	0.0149251594914101	0.00275254154894149	0.000106753540052206
ACOT2	5.002e-07	0.0111011049	0.0001117845	-6.09634953	-1.88335151	-2.70626184	7.99447801074447e-07	0.013206117872977	0.00170250488536142	0.000139946388192566
ACOT4	5.002e-07	0.0036635121	5.19109e-05	-6.17831627	-2.42674743	-3.51545648	7.52370621484304e-07	0.00454791141799477	0.000570532545542313	5.94437534693685e-05
ACOT6	5.001e-07	0.0149638256	0.0001705379	-6.14047293	-1.78156515	-2.69477675	7.80725657283038e-07	0.0184747828552976	0.00230434396390765	0.000136565687202785
ACOT7	0.0280186539	0.4577068477	0.1145565555	-1.29008932	-0.3010514	-0.55320711	0.0401426626786925	0.473579867574822	0.216674824405644	0.194417285827035
ACOT8	5.006e-07	0.0040910146	4.93425e-05	-6.1645138	-2.36291505	-3.4628224	7.59873142405096e-07	0.00514015524503314	0.000661983752746452	8.02170532428513e-05
ACOX1	0.0077230539	0.073698071	0.0300363595	-1.89177529	-1.05924504	-1.45751599	0.0121034957238955	0.0820925579154813	0.0376295751041991	0.0343336951716196
ACOX2	5.004e-07	0.0086822262	0.0001091918	-5.96669248	-1.91187071	-2.5750425	8.98307069479326e-07	0.0103116937613968	0.00165269941754882	0.000296550693335181
ACP1	5.001e-07	0.1335571859	0.0021834474	-5.47755389	-0.58155765	-1.52888423	1.80958425899923e-06	0.172623196412832	0.0303847691594367	0.0128237604333096
ACP2	5.01e-07	0.0242335497	0.0003268721	-5.61186845	-1.37012892	-1.935868	1.37950899958903e-06	0.0275549691473984	0.00690048349667321	0.00381581406213267
ACP5	0.012506613	0.446454824	0.0830388295	-1.41886757	-0.301048	-0.6516238	0.0275922950865632	0.470044484236376	0.197667790522694	0.170565043641019
ACP6	5.003e-07	0.0210667248	0.0002389859	-5.84022511	-1.47192098	-2.0521067	1.00591788558711e-06	0.0241656452049912	0.00467188493103971	0.00120184891551691
ACPL2	5.005e-07	0.0524645767	0.0007499873	-5.22546865	-0.97134689	-1.66206367	2.24006577768376e-06	0.0620002683063115	0.0175308267683297	0.0137062681429467
ACPT	5.009e-07	0.0105121515	0.000397167	-6.06419881	-1.97156787	-3.21381562	9.23365275871409e-07	0.011470980940645	0.00241103684476396	0.00015065436356374
ACR	5.001e-07	0.0148094738	0.0001376202	-6.02457255	-1.70778111	-2.33424231	8.32802825801951e-07	0.0173688507640219	0.00245356791845194	0.000253117313235293
ACRBP	5.04e-07	0.0262888605	0.0004929372	-4.80330705	-1.29687867	-1.85624982	4.7449842388894e-06	0.0296008726357056	0.0106122907493919	0.00951861874578686
ACRV1	5.002e-07	0.0044381652	6.12901e-05	-6.17645167	-2.33579195	-3.44850645	7.38737789227628e-07	0.00548931503891604	0.000687746224992385	6.89242815333175e-05
ACSBG1	5.004e-07	0.0296016965	0.0006644524	-4.12174098	-1.24497572	-1.79573189	9.64403988665904e-06	0.033394647879759	0.0127728071782657	0.0117429950482349
ACSBG2	5.019e-07	0.0294032806	0.0007951716	-5.21060528	-1.23904212	-1.95899859	2.69012051144456e-06	0.0350073269790466	0.00905405705381731	0.00594377902884502
ACSF3	5.006e-07	0.0038790268	5.467e-05	-6.16364367	-2.38798422	-3.58933041	7.64873048001051e-07	0.00484444106519954	0.00062727823213108	7.60408139287349e-05
ACSL1	0.0183118434	0.1240274256	0.0488654799	-1.60099717	-0.85658147	-1.25096751	0.0254348500678819	0.139921659040394	0.0638375016393549	0.0574454224703454
ACSL3	0.0069304724	0.0633834966	0.0265973202	-1.94242799	-1.12469371	-1.49829116	0.0104327252095929	0.0699492884675798	0.032936712223321	0.0304904583180722
ACSL5	5.001e-07	0.0144331462	0.0001942269	-5.69194853	-1.61498414	-2.17993841	1.23314082817034e-06	0.0164091602847728	0.00388148913861871	0.00191585944462739
ACSL6	5.03e-07	0.0311469948	0.0154917845	-2.5805253	-1.34731086	-1.75403698	0.00101389177805228	0.0346586770163811	0.0158868680434687	0.0152606886478064
ACSM2B	5e-07	0.0039393619	5.56661e-05	-6.13373901	-2.35582953	-3.41067018	7.87102778909591e-07	0.00498673532147049	0.000654285805619971	9.4503803192798e-05
ACSM5	5.004e-07	0.0052506052	7.41e-05	-6.07305372	-2.18763579	-3.18010667	8.24525703943411e-07	0.0063484126394171	0.000892963102196872	0.000131602086288947
ACSS1	5.009e-07	0.0131591035	0.0001571509	-5.80372025	-1.67648097	-2.25051601	1.03352412681947e-06	0.0151513784235828	0.00302336497246355	0.00101883981922902
ACSS2	5.007e-07	0.0128760443	0.000176878	-5.71373084	-1.67205087	-2.23466426	1.177676734497e-06	0.0146457751909699	0.00328038529065472	0.00142591765729894
ACSS3	5.021e-07	0.007745446	0.0003976787	-6.06021061	-2.12430021	-3.38414559	9.5099067585734e-07	0.00832387985148082	0.00171549881442325	0.00013251664776203
ACTA2	0.032516977	0.46072036	0.1213091505	-1.2608445	-0.30103954	-0.48582958	0.0430980697649489	0.474481048854405	0.222573093968129	0.201810202500542
ACTB	0.0057523686	0.4381425239	0.0775256332	-1.49497409	-0.30110596	-0.67606455	0.0219891621226664	0.467890265092854	0.18973173404795	0.160814818050575
ACTC1	5.024e-07	0.2758549109	0.0347636599	-2.59941929	-0.30108235	-1.18021123	8.97873174484106e-05	0.341610348272895	0.0886292706814612	0.0612412294937691
ACTG1	5.002e-07	0.0337502071	0.000313965	-5.85937786	-1.26777621	-1.86668077	1.05706254251973e-06	0.0395425574795156	0.00757922892373135	0.00190362141405145
ACTG2	5.064e-07	0.1758004228	0.0345103051	-2.04336415	-0.53502149	-1.29069217	0.00560699590524096	0.226414995400913	0.0668113892744238	0.0509721398374418
ACTL10	5e-07	0.3707689701	0.0040006993	-5.47260955	-0.30122513	-0.94952405	1.42821228761089e-06	0.414096708426028	0.0830305701572548	0.0307375071008669
ACTL6A	0.0474020223	0.4694109376	0.1324944103	-1.1751131	-0.30103445	-0.45522899	0.0536048043630996	0.477540636781036	0.237733384630207	0.220746658757381
ACTL6B	0.0071967723	0.1073904633	0.0359817001	-1.8282138	-0.88552156	-1.37000116	0.0140446445091975	0.123503917298282	0.0501535283667083	0.0437103465697197
ACTL7A	5.015e-07	0.0303287107	0.0003131634	-5.786679	-1.29360372	-1.87625412	1.09545185809542e-06	0.0349296666604285	0.00745796632379364	0.0027122946102784
ACTL7B	5.002e-07	0.0186490534	0.0003972779	-6.07955216	-1.70604785	-2.64449209	8.90968449983795e-07	0.021606932571892	0.00378465682302705	0.000168619255004021
ACTL8	5.004e-07	0.116713304	0.0010001818	-6.06357194	-0.859597	-1.67890793	8.66461140672919e-07	0.146895884063821	0.0179565998261005	0.000966967046924039
ACTL9	5.036e-07	0.4159328133	0.0512729772	-2.3469985	-0.30105636	-0.76604321	0.000186202518152174	0.456075633777446	0.156423707163283	0.121429213126735
ACTN1	0.0387699941	0.3666872096	0.1195507702	-1.22129474	-0.37774778	-0.84270037	0.0577860641857772	0.405253521964743	0.175866129531471	0.154823433075763
ACTN4	0.0981284288	0.491245638	0.2335801191	-0.9776104	-0.30103687	-0.36787452	0.0874622591676211	0.486007988235049	0.284344931710769	0.280170297727918
ACTR10	5.002e-07	0.0150603767	0.0001684542	-5.84876425	-1.62593527	-2.24218543	1.00971406834132e-06	0.0173278470854529	0.00327906018156624	0.000892942755698545
ACTR1A	0.0647008572	0.4786238144	0.160996287	-1.0992711	-0.3010339	-0.46715117	0.065608648219825	0.481152124773112	0.254590222339314	0.243057008371529
ACTR1B	5.078e-07	0.0624366749	0.0212143406	-2.38710749	-1.01561413	-1.54944591	0.00209322208565225	0.073109510528655	0.0284544316617392	0.0252753652734456
ACTR2	0.0667878815	0.4789167277	0.1703645968	-1.08773262	-0.3010553	-0.4299333	0.0670734749313698	0.480941134735959	0.255433045965238	0.243068136193518
ACTR3	0.0539276691	0.4725906264	0.1387356353	-1.1438171	-0.30106144	-0.49409027	0.0586161870490369	0.479659755134408	0.243604584405069	0.229133156613471
ACTR3B	0.0551233584	0.4740741641	0.1413563814	-1.14082592	-0.30105736	-0.50936571	0.059619626369607	0.480043980244622	0.245469243858491	0.230365617731863
ACTR5	5e-07	0.0065591147	8.53097e-05	-6.06326978	-2.08851954	-2.85636902	8.33261715716904e-07	0.00789504416050574	0.00109671057395703	0.000150344691885095
ACTR6	5.003e-07	0.0141016853	0.000596325	-6.02633743	-1.80009819	-2.56448085	9.55667437123976e-07	0.0158018739126716	0.00323778769692091	0.00026901875433816
ACTR8	5.009e-07	0.0121401877	0.0001638151	-5.70569416	-1.69561099	-2.28066152	1.15238799880515e-06	0.0138756898915867	0.00302605156470925	0.00122784827909124
ACTRT2	5.001e-07	0.0246297511	0.0005963691	-6.05300612	-1.56104051	-2.4848153	9.43641730350343e-07	0.0292629863383599	0.00466487053960323	0.000257406521490219
ACTRT3	5e-07	0.0355111138	0.0003161499	-5.9586386	-1.2844024	-1.89660838	9.42837230080773e-07	0.0416877776208737	0.00698573604534927	0.00099437888069329
ACVR1	0.0209140843	0.3907032533	0.0914675882	-1.33278051	-0.33366162	-0.86770558	0.0409614342791565	0.430401740125393	0.1687109314872	0.141753953828723
ACVR1B	0.0732772679	0.4822498544	0.1724656984	-1.06428257	-0.30104807	-0.47447918	0.0716778699541351	0.482912482220541	0.262069723085256	0.251157282398625
ACVR1C	5.004e-07	0.0075406144	0.0003973485	-6.07048427	-2.14563978	-3.45588862	9.23659138097879e-07	0.00784717845450943	0.00177794364568725	0.000120934834354895
ACVR2A	0.0599524544	0.47697213	0.1476171895	-1.11960392	-0.30103847	-0.4437627	0.0613699673408705	0.480634129987733	0.248933048098823	0.23484192842562
ACVR2B	0.0079998327	0.1565526302	0.0445927731	-1.72087481	-0.7221422	-1.25567567	0.0187086390323837	0.18458038479991	0.0689923122343232	0.0580201212505566
ACVRL1	5e-07	0.0218053506	0.0002544667	-5.71744783	-1.43127516	-1.9967401	1.19602563780562e-06	0.0248215339224314	0.00556455173578807	0.00229444522393283
ACY1	5.004e-07	0.0262909768	0.0003361235	-5.65043202	-1.33949569	-1.91482239	1.30450217613458e-06	0.0295994736299023	0.00720161159337476	0.00371481205273079
ACY3	5.003e-07	0.0270801638	0.0002261642	-5.95005322	-1.39911557	-1.97045765	9.45205813610833e-07	0.0319185648276347	0.00538282751643174	0.000798082686229137
ACYP1	5.001e-07	0.3701791414	0.0040024314	-5.47254542	-0.30103713	-0.88031809	1.45914620700708e-06	0.413882181574784	0.0851592841964853	0.0321734939798008
ACYP2	5e-07	0.0117169634	0.0003976683	-6.13278179	-1.97431661	-3.9812409	8.48959400128638e-07	0.0129247345988304	0.00270180105751294	9.23875147233459e-05
ADA	5.002e-07	0.0054457458	7.12177e-05	-6.11781623	-2.20476086	-3.55507401	7.9922689715243e-07	0.00667427457031713	0.000880381062991761	0.000108646023572897
ADAD1	0.0051446967	0.1396175114	0.0394364891	-1.81873552	-0.76528399	-1.30059768	0.0149559172396004	0.166229289027287	0.0609911776204172	0.0508753657225416
ADAD2	5.026e-07	0.0303701413	0.0004571889	-5.2964026	-1.23425524	-1.83673694	2.02525305813622e-06	0.0349755660222619	0.0101304347938996	0.00766653112228731
ADAL	5.021e-07	0.1416826274	0.0224897284	-4.4179573	-0.43947161	-1.40258919	8.32317534615493e-06	0.179824895052389	0.045730594914617	0.0329101075636882
ADAM10	0.0895572546	0.4875668055	0.2222271049	-1.00257909	-0.30103249	-0.39719042	0.0828703679058437	0.484844539473198	0.277167305962098	0.2707700600446
ADAM11	0.0077910128	0.0545334308	0.0255628696	-1.94869816	-1.19968375	-1.53348365	0.0103602736713297	0.0589790424004068	0.0297595444376978	0.0280561949575297
ADAM12	5.019e-07	0.021315412	0.0003889285	-4.18454334	-1.42372803	-1.92002635	1.0540635716592e-05	0.0235125006330519	0.00944466260397117	0.00889358369558433
ADAM17	0.0163035442	0.1952620262	0.0578474775	-1.55042699	-0.64576418	-1.15237536	0.028953321917603	0.230037973334469	0.0896667122816168	0.0761861618905997
ADAM21	5e-07	0.0041409096	5.03845e-05	-6.16704153	-2.36233463	-3.64545382	7.57924170785006e-07	0.00515130166862467	0.000645843728911958	7.01719067413375e-05
ADAM22	0.0131177988	0.071099771	0.0326035436	-1.77624612	-1.10428026	-1.42049949	0.0165945674497061	0.0771975118532587	0.0395207452220467	0.0370028355634887
ADAM23	0.0212538405	0.1648918192	0.0595418316	-1.51943947	-0.73044045	-1.15168569	0.03110726057001	0.189444502399581	0.0820842871952514	0.0725606310028385
ADAM7	5.002e-07	0.0053839528	7.66298e-05	-6.06654816	-2.17317561	-3.10591444	8.36617519676524e-07	0.00668633022221072	0.00093687151248406	0.000153408661707166
ADAM9	0.0181631266	0.1231663861	0.047129543	-1.60424301	-0.85768402	-1.25381736	0.0251293841794112	0.13909837304811	0.0636516082090374	0.0572164276984316
ADAMDEC1	5e-07	0.0061714923	7.09451e-05	-6.06573917	-2.11116385	-2.85264672	8.30687946059022e-07	0.00750744194434923	0.00107387164604512	0.000154207974153687
